,file,uniqueID,blur,entropy
0,data/input/things/airboat.jpg,airboat,0,0.0145091005
0,data/input/things/apple_tree.jpg,apple_tree,0,0.22187881
0,data/input/things/aquarium.jpg,aquarium,0,2.7317662
0,data/input/things/artichoke.jpg,artichoke,0,1.1659973
0,data/input/things/backgammon.jpg,backgammon,0,0.7933223
0,data/input/things/badge.jpg,badge,0,3.629674
0,data/input/things/baklava.jpg,baklava,0,0.15741195
0,data/input/things/banana_peel.jpg,banana_peel,0,2.0598278
0,data/input/things/bank.jpg,bank,0,4.228477
0,data/input/things/basil.jpg,basil,0,1.6084397
0,data/input/things/bathrobe.jpg,bathrobe,0,1.491874
0,data/input/things/baton4.jpg,baton4,0,3.6595695
0,data/input/things/battery.jpg,battery,0,3.5813181
0,data/input/things/bedpan.jpg,bedpan,0,3.621656
0,data/input/things/belt.jpg,belt,0,2.7823777
0,data/input/things/belt_buckle.jpg,belt_buckle,0,0.7042809
0,data/input/things/binoculars.jpg,binoculars,0,1.2707283
0,data/input/things/birdbath.jpg,birdbath,0,1.9226537
0,data/input/things/blinder.jpg,blinder,0,3.3032558
0,data/input/things/blower.jpg,blower,0,4.5891104
0,data/input/things/board.jpg,board,0,2.560405
0,data/input/things/bonnet.jpg,bonnet,0,2.437657
0,data/input/things/bookshelf.jpg,bookshelf,0,1.6472154
0,data/input/things/bow1.jpg,bow1,0,2.7013264
0,data/input/things/bow3.jpg,bow3,0,2.8146029
0,data/input/things/bowling_ball.jpg,bowling_ball,0,0.48924184
0,data/input/things/brace.jpg,brace,0,1.6426395
0,data/input/things/bracelet1.jpg,bracelet1,0,4.7557783
0,data/input/things/braid.jpg,braid,0,0.97038007
0,data/input/things/branch.jpg,branch,0,4.4696994
0,data/input/things/bread.jpg,bread,0,2.2754908
0,data/input/things/breadbox.jpg,breadbox,0,4.490574
0,data/input/things/briefcase.jpg,briefcase,0,3.0112991
0,data/input/things/broom.jpg,broom,0,3.519483
0,data/input/things/bumper.jpg,bumper,0,5.183556
0,data/input/things/cabinet.jpg,cabinet,0,4.0063024
0,data/input/things/camera2.jpg,camera2,0,2.1016972
0,data/input/things/cane.jpg,cane,0,5.9844756
0,data/input/things/canister.jpg,canister,0,2.1185355
0,data/input/things/canoe.jpg,canoe,0,1.3346326
0,data/input/things/canvas.jpg,canvas,0,4.9762344
0,data/input/things/carrot.jpg,carrot,0,1.9083077
0,data/input/things/cart.jpg,cart,0,2.8274393
0,data/input/things/cash_register.jpg,cash_register,0,3.7931972
0,data/input/things/cashew.jpg,cashew,0,1.7984282
0,data/input/things/cauliflower.jpg,cauliflower,0,0.08587075
0,data/input/things/cd_player.jpg,cd_player,0,1.4286914
0,data/input/things/centerpiece.jpg,centerpiece,0,4.357331
0,data/input/things/chalice.jpg,chalice,0,0.5904641
0,data/input/things/chalk.jpg,chalk,0,4.944137
0,data/input/things/cheese.jpg,cheese,0,5.1343555
0,data/input/things/chicken_wire.jpg,chicken_wire,0,3.7678075
0,data/input/things/chime.jpg,chime,0,1.0305276
0,data/input/things/chimney.jpg,chimney,0,0.74977976
0,data/input/things/chip.jpg,chip,0,5.076596
0,data/input/things/chopsticks.jpg,chopsticks,0,4.2648106
0,data/input/things/chute.jpg,chute,0,2.469047
0,data/input/things/clam.jpg,clam,0,2.1847627
0,data/input/things/clarinet.jpg,clarinet,0,2.3109636
0,data/input/things/clay.jpg,clay,0,4.204371
0,data/input/things/cleat.jpg,cleat,0,3.3778822
0,data/input/things/clothesline.jpg,clothesline,0,0.47030655
0,data/input/things/clothespin.jpg,clothespin,0,4.9050684
0,data/input/things/coaster.jpg,coaster,0,4.292247
0,data/input/things/cocktail.jpg,cocktail,0,2.607503
0,data/input/things/cocoon.jpg,cocoon,0,2.4848258
0,data/input/things/coffee_filter.jpg,coffee_filter,0,4.171102
0,data/input/things/comb.jpg,comb,0,0.7440505
0,data/input/things/combination_lock.jpg,combination_lock,0,2.691495
0,data/input/things/comic_book.jpg,comic_book,0,0.3340535
0,data/input/things/compass.jpg,compass,0,4.0639005
0,data/input/things/copier.jpg,copier,0,2.0744607
0,data/input/things/coverall.jpg,coverall,0,3.5477061
0,data/input/things/crate.jpg,crate,0,3.6410294
0,data/input/things/crumb.jpg,crumb,0,4.217307
0,data/input/things/cufflink.jpg,cufflink,0,0.4833852
0,data/input/things/dashboard.jpg,dashboard,0,1.6743217
0,data/input/things/defibrillator.jpg,defibrillator,0,4.9999084
0,data/input/things/dirt_bike.jpg,dirt_bike,0,1.1211565
0,data/input/things/dishrag.jpg,dishrag,0,4.554088
0,data/input/things/dogfood.jpg,dogfood,0,1.8316661
0,data/input/things/doily.jpg,doily,0,0.43120936
0,data/input/things/dollhouse.jpg,dollhouse,0,1.7883098
0,data/input/things/doormat.jpg,doormat,0,1.4180576
0,data/input/things/doorstop.jpg,doorstop,0,3.6881485
0,data/input/things/dough.jpg,dough,0,2.1453075
0,data/input/things/dreidel.jpg,dreidel,0,0.01987771
0,data/input/things/dress.jpg,dress,0,5.7316337
0,data/input/things/dresser.jpg,dresser,0,1.3303632
0,data/input/things/drumstick.jpg,drumstick,0,3.3809636
0,data/input/things/dumbbell.jpg,dumbbell,0,1.7504618
0,data/input/things/duster.jpg,duster,0,4.463064
0,data/input/things/earplug.jpg,earplug,0,4.191493
0,data/input/things/elbow.jpg,elbow,0,3.6120627
0,data/input/things/engine.jpg,engine,0,1.878813
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,0,0.9807904
0,data/input/things/fan.jpg,fan,0,0.57462776
0,data/input/things/fast_food.jpg,fast_food,0,3.7890546
0,data/input/things/fence.jpg,fence,0,1.22066
0,data/input/things/fingerprint.jpg,fingerprint,0,0.02558293
0,data/input/things/fire_hydrant.jpg,fire_hydrant,0,0.93165207
0,data/input/things/flagpole.jpg,flagpole,0,3.318904
0,data/input/things/flamingo.jpg,flamingo,0,1.2889197
0,data/input/things/flashbulb.jpg,flashbulb,0,3.5855181
0,data/input/things/flipper.jpg,flipper,0,3.5281901
0,data/input/things/floss.jpg,floss,0,4.397989
0,data/input/things/fountain_pen.jpg,fountain_pen,0,1.6369696
0,data/input/things/freezer.jpg,freezer,0,3.6190279
0,data/input/things/fungus.jpg,fungus,0,1.9953531
0,data/input/things/funnel.jpg,funnel,0,3.9365501
0,data/input/things/fur_coat.jpg,fur_coat,0,4.277066
0,data/input/things/garbage_truck.jpg,garbage_truck,0,2.0001998
0,data/input/things/gasket.jpg,gasket,0,5.010352
0,data/input/things/gavel.jpg,gavel,0,1.7339708
0,data/input/things/gearshift.jpg,gearshift,0,2.093382
0,data/input/things/ginger.jpg,ginger,0,3.6674862
0,data/input/things/globe.jpg,globe,0,0.8738221
0,data/input/things/go-kart.jpg,go-kart,0,0.82233727
0,data/input/things/golf_cart.jpg,golf_cart,0,0.3974801
0,data/input/things/grain.jpg,grain,0,2.1768508
0,data/input/things/granite.jpg,granite,0,1.0712552
0,data/input/things/granola.jpg,granola,0,2.30409
0,data/input/things/grapevine.jpg,grapevine,0,3.9228787
0,data/input/things/gravel.jpg,gravel,0,0.8077486
0,data/input/things/grill.jpg,grill,0,3.060958
0,data/input/things/guardrail.jpg,guardrail,0,1.0885158
0,data/input/things/gum.jpg,gum,0,3.5366154
0,data/input/things/gurney.jpg,gurney,0,1.4197341
0,data/input/things/hairdryer.jpg,hairdryer,0,4.2100744
0,data/input/things/hairnet.jpg,hairnet,0,0.43951607
0,data/input/things/hard_disk.jpg,hard_disk,0,0.21217707
0,data/input/things/hatbox.jpg,hatbox,0,2.4875698
0,data/input/things/hay.jpg,hay,0,2.7957833
0,data/input/things/headlamp.jpg,headlamp,0,4.3253627
0,data/input/things/highchair.jpg,highchair,0,0.28578594
0,data/input/things/honeypot.jpg,honeypot,0,3.6835008
0,data/input/things/hook1.jpg,hook1,0,4.0381927
0,data/input/things/hot_tub.jpg,hot_tub,0,2.5299346
0,data/input/things/hula_hoop.jpg,hula_hoop,0,0.78144425
0,data/input/things/inhaler.jpg,inhaler,0,2.1642013
0,data/input/things/ironing_board.jpg,ironing_board,0,0.59519154
0,data/input/things/ivy.jpg,ivy,0,2.693125
0,data/input/things/jacket.jpg,jacket,0,4.5231476
0,data/input/things/jar.jpg,jar,0,4.858952
0,data/input/things/jeans.jpg,jeans,0,3.3398323
0,data/input/things/juicer1.jpg,juicer1,0,4.674715
0,data/input/things/keg.jpg,keg,0,2.2933855
0,data/input/things/ketchup.jpg,ketchup,0,4.831979
0,data/input/things/kettle.jpg,kettle,0,2.8541112
0,data/input/things/key.jpg,key,0,2.7455275
0,data/input/things/lamb_chop.jpg,lamb_chop,0,3.7441204
0,data/input/things/lanyard.jpg,lanyard,0,0.7659352
0,data/input/things/laundry_basket.jpg,laundry_basket,0,1.5243542
0,data/input/things/leash.jpg,leash,0,4.55933
0,data/input/things/lectern.jpg,lectern,0,0.37280416
0,data/input/things/lego.jpg,lego,0,1.7672803
0,data/input/things/lemon.jpg,lemon,0,1.682318
0,data/input/things/licorice.jpg,licorice,0,5.235858
0,data/input/things/lid.jpg,lid,0,2.7469785
0,data/input/things/lifesaver.jpg,lifesaver,0,3.568068
0,data/input/things/light_switch.jpg,light_switch,0,2.1905787
0,data/input/things/log.jpg,log,0,5.024912
0,data/input/things/loom.jpg,loom,0,4.4459205
0,data/input/things/magnet.jpg,magnet,0,5.430478
0,data/input/things/magnifier.jpg,magnifier,0,4.139788
0,data/input/things/magnifying_glass.jpg,magnifying_glass,0,0.23064545
0,data/input/things/match.jpg,match,0,4.1511807
0,data/input/things/microscope.jpg,microscope,0,2.749971
0,data/input/things/modem.jpg,modem,0,1.9061531
0,data/input/things/mold1.jpg,mold1,0,3.7268064
0,data/input/things/monkey.jpg,monkey,0,3.997279
0,data/input/things/mouse2.jpg,mouse2,0,2.4418573
0,data/input/things/mug.jpg,mug,0,2.6120255
0,data/input/things/mullet.jpg,mullet,0,4.13299
0,data/input/things/mushroom.jpg,mushroom,0,2.205038
0,data/input/things/mustard.jpg,mustard,0,3.6182587
0,data/input/things/nail_polish.jpg,nail_polish,0,0.44724196
0,data/input/things/napkin.jpg,napkin,0,4.0878305
0,data/input/things/napkin_ring.jpg,napkin_ring,0,1.8941677
0,data/input/things/nightshirt.jpg,nightshirt,0,3.394403
0,data/input/things/nightstand.jpg,nightstand,0,2.587338
0,data/input/things/noisemaker.jpg,noisemaker,0,5.357484
0,data/input/things/okra.jpg,okra,0,1.1561971
0,data/input/things/onion.jpg,onion,0,1.6095302
0,data/input/things/otter.jpg,otter,0,0.836274
0,data/input/things/oven.jpg,oven,0,2.756082
0,data/input/things/pacifier.jpg,pacifier,0,3.3591352
0,data/input/things/paddle.jpg,paddle,0,4.14631
0,data/input/things/paint.jpg,paint,0,3.5103238
0,data/input/things/paper_bag.jpg,paper_bag,0,2.4568443
0,data/input/things/paper_towel.jpg,paper_towel,0,2.1473527
0,data/input/things/paperweight.jpg,paperweight,0,3.553362
0,data/input/things/patch.jpg,patch,0,3.6934798
0,data/input/things/patty.jpg,patty,0,2.3149176
0,data/input/things/peanut.jpg,peanut,0,2.3064902
0,data/input/things/pecan.jpg,pecan,0,1.3320955
0,data/input/things/pedometer.jpg,pedometer,0,1.3169984
0,data/input/things/peeler.jpg,peeler,0,5.14803
0,data/input/things/pelican.jpg,pelican,0,0.69755065
0,data/input/things/penholder.jpg,penholder,0,2.7716403
0,data/input/things/pet_food.jpg,pet_food,0,2.9154754
0,data/input/things/pill.jpg,pill,0,4.002366
